2022-01-23 14:17:06,291 ----- world_size = 4, local_rank = 0
2022-01-23 14:17:07,023 ----- Total # of train batch (single gpu): 1252
2022-01-23 14:17:07,024 ----- Total # of val batch (single gpu): 1563
2022-01-23 14:17:07,425 ----- Pretrained: Load model state from CycleMLP-Epoch-300-Loss-2.9198463886133976
2022-01-23 14:17:07,425 Start training from epoch 1.
2022-01-23 14:17:07,425 Now training epoch 1. LR=0.000004
2022-01-23 14:18:58,166 Epoch[001/050], Step[0000/1252], Avg Loss: 3.5705, Avg Acc: 0.3867
2022-01-23 14:20:41,360 Epoch[001/050], Step[0050/1252], Avg Loss: 3.0774, Avg Acc: 0.5012
2022-01-23 14:22:10,266 Epoch[001/050], Step[0100/1252], Avg Loss: 2.9964, Avg Acc: 0.4998
2022-01-23 14:23:39,005 Epoch[001/050], Step[0150/1252], Avg Loss: 2.9681, Avg Acc: 0.4834
2022-01-23 14:25:08,639 Epoch[001/050], Step[0200/1252], Avg Loss: 2.9361, Avg Acc: 0.4706
2022-01-23 14:26:38,865 Epoch[001/050], Step[0250/1252], Avg Loss: 2.9102, Avg Acc: 0.4735
2022-01-23 14:28:07,106 Epoch[001/050], Step[0300/1252], Avg Loss: 2.8857, Avg Acc: 0.4808
2022-01-23 14:29:36,939 Epoch[001/050], Step[0350/1252], Avg Loss: 2.8990, Avg Acc: 0.4843
2022-01-23 14:31:06,528 Epoch[001/050], Step[0400/1252], Avg Loss: 2.8938, Avg Acc: 0.4849
2022-01-23 14:32:35,518 Epoch[001/050], Step[0450/1252], Avg Loss: 2.9073, Avg Acc: 0.4868
2022-01-23 14:34:04,952 Epoch[001/050], Step[0500/1252], Avg Loss: 2.8963, Avg Acc: 0.4908
2022-01-23 14:35:33,158 Epoch[001/050], Step[0550/1252], Avg Loss: 2.8954, Avg Acc: 0.4962
2022-01-23 14:37:03,630 Epoch[001/050], Step[0600/1252], Avg Loss: 2.9040, Avg Acc: 0.4977
