2022-01-23 14:17:05,777 ----- world_size = 4, local_rank = 2
2022-01-23 14:17:06,542 ----- Total # of train batch (single gpu): 1252
2022-01-23 14:17:06,542 ----- Total # of val batch (single gpu): 1563
2022-01-23 14:17:07,440 ----- Pretrained: Load model state from CycleMLP-Epoch-300-Loss-2.9198463886133976
2022-01-23 14:17:07,440 Start training from epoch 1.
2022-01-23 14:17:07,440 Now training epoch 1. LR=0.000004
2022-01-23 14:18:58,166 Epoch[001/050], Step[0000/1252], Avg Loss: 2.9962, Avg Acc: 0.6758
2022-01-23 14:20:41,360 Epoch[001/050], Step[0050/1252], Avg Loss: 2.9646, Avg Acc: 0.5103
2022-01-23 14:22:10,266 Epoch[001/050], Step[0100/1252], Avg Loss: 2.9876, Avg Acc: 0.4925
2022-01-23 14:23:39,005 Epoch[001/050], Step[0150/1252], Avg Loss: 2.9495, Avg Acc: 0.4913
2022-01-23 14:25:08,639 Epoch[001/050], Step[0200/1252], Avg Loss: 2.9487, Avg Acc: 0.4876
2022-01-23 14:26:38,865 Epoch[001/050], Step[0250/1252], Avg Loss: 2.9320, Avg Acc: 0.4931
2022-01-23 14:28:07,107 Epoch[001/050], Step[0300/1252], Avg Loss: 2.8987, Avg Acc: 0.5008
2022-01-23 14:29:36,939 Epoch[001/050], Step[0350/1252], Avg Loss: 2.9064, Avg Acc: 0.5025
2022-01-23 14:31:06,528 Epoch[001/050], Step[0400/1252], Avg Loss: 2.9024, Avg Acc: 0.5001
2022-01-23 14:32:35,518 Epoch[001/050], Step[0450/1252], Avg Loss: 2.8944, Avg Acc: 0.4989
2022-01-23 14:34:04,952 Epoch[001/050], Step[0500/1252], Avg Loss: 2.8935, Avg Acc: 0.5009
2022-01-23 14:35:33,158 Epoch[001/050], Step[0550/1252], Avg Loss: 2.8807, Avg Acc: 0.5028
2022-01-23 14:37:03,630 Epoch[001/050], Step[0600/1252], Avg Loss: 2.8944, Avg Acc: 0.4971
2022-01-23 14:38:34,035 Epoch[001/050], Step[0650/1252], Avg Loss: 2.8893, Avg Acc: 0.4971
2022-01-23 14:40:03,797 Epoch[001/050], Step[0700/1252], Avg Loss: 2.8919, Avg Acc: 0.4997
2022-01-23 14:41:34,487 Epoch[001/050], Step[0750/1252], Avg Loss: 2.8883, Avg Acc: 0.5025
2022-01-23 14:43:03,745 Epoch[001/050], Step[0800/1252], Avg Loss: 2.8855, Avg Acc: 0.5042
2022-01-23 14:44:33,689 Epoch[001/050], Step[0850/1252], Avg Loss: 2.8836, Avg Acc: 0.5063
2022-01-23 14:46:03,645 Epoch[001/050], Step[0900/1252], Avg Loss: 2.8816, Avg Acc: 0.5073
2022-01-23 14:47:34,315 Epoch[001/050], Step[0950/1252], Avg Loss: 2.8791, Avg Acc: 0.5094
2022-01-23 14:49:04,561 Epoch[001/050], Step[1000/1252], Avg Loss: 2.8804, Avg Acc: 0.5093
2022-01-23 14:50:33,958 Epoch[001/050], Step[1050/1252], Avg Loss: 2.8799, Avg Acc: 0.5049
2022-01-23 14:52:03,693 Epoch[001/050], Step[1100/1252], Avg Loss: 2.8840, Avg Acc: 0.4999
2022-01-23 14:53:33,215 Epoch[001/050], Step[1150/1252], Avg Loss: 2.8855, Avg Acc: 0.4992
2022-01-23 14:55:03,697 Epoch[001/050], Step[1200/1252], Avg Loss: 2.8828, Avg Acc: 0.4980
2022-01-23 14:56:32,464 Epoch[001/050], Step[1250/1252], Avg Loss: 2.8852, Avg Acc: 0.4966
2022-01-23 14:56:39,751 ----- Epoch[001/050], Train Loss: 2.8853, Train Acc: 0.4966, time: 2372.31
2022-01-23 14:56:39,752 Now training epoch 2. LR=0.000007
2022-01-23 14:58:25,293 Epoch[002/050], Step[0000/1252], Avg Loss: 2.0313, Avg Acc: 0.0000
2022-01-23 14:59:50,912 Epoch[002/050], Step[0050/1252], Avg Loss: 2.9200, Avg Acc: 0.4779
2022-01-23 15:01:15,486 Epoch[002/050], Step[0100/1252], Avg Loss: 2.8819, Avg Acc: 0.4556
2022-01-23 15:02:39,761 Epoch[002/050], Step[0150/1252], Avg Loss: 2.9221, Avg Acc: 0.4415
2022-01-23 15:04:05,159 Epoch[002/050], Step[0200/1252], Avg Loss: 2.8933, Avg Acc: 0.4636
2022-01-23 15:05:31,023 Epoch[002/050], Step[0250/1252], Avg Loss: 2.8991, Avg Acc: 0.4763
2022-01-23 15:06:54,809 Epoch[002/050], Step[0300/1252], Avg Loss: 2.8998, Avg Acc: 0.4883
2022-01-23 15:08:20,814 Epoch[002/050], Step[0350/1252], Avg Loss: 2.9102, Avg Acc: 0.4978
2022-01-23 15:09:46,584 Epoch[002/050], Step[0400/1252], Avg Loss: 2.9041, Avg Acc: 0.5014
2022-01-23 15:11:11,464 Epoch[002/050], Step[0450/1252], Avg Loss: 2.8999, Avg Acc: 0.4994
2022-01-23 15:12:36,040 Epoch[002/050], Step[0500/1252], Avg Loss: 2.8977, Avg Acc: 0.5003
2022-01-23 15:14:00,430 Epoch[002/050], Step[0550/1252], Avg Loss: 2.8943, Avg Acc: 0.5017
2022-01-23 15:15:24,713 Epoch[002/050], Step[0600/1252], Avg Loss: 2.8953, Avg Acc: 0.5048
2022-01-23 15:16:52,322 Epoch[002/050], Step[0650/1252], Avg Loss: 2.8966, Avg Acc: 0.5043
2022-01-23 15:18:17,457 Epoch[002/050], Step[0700/1252], Avg Loss: 2.8846, Avg Acc: 0.5079
2022-01-23 15:19:44,185 Epoch[002/050], Step[0750/1252], Avg Loss: 2.8810, Avg Acc: 0.5063
2022-01-23 15:21:10,241 Epoch[002/050], Step[0800/1252], Avg Loss: 2.8837, Avg Acc: 0.5010
2022-01-23 15:22:37,654 Epoch[002/050], Step[0850/1252], Avg Loss: 2.8858, Avg Acc: 0.5010
2022-01-23 15:24:04,244 Epoch[002/050], Step[0900/1252], Avg Loss: 2.8909, Avg Acc: 0.4989
2022-01-23 15:25:30,104 Epoch[002/050], Step[0950/1252], Avg Loss: 2.8915, Avg Acc: 0.4952
2022-01-23 15:26:56,741 Epoch[002/050], Step[1000/1252], Avg Loss: 2.8994, Avg Acc: 0.4914
2022-01-23 15:28:24,134 Epoch[002/050], Step[1050/1252], Avg Loss: 2.8976, Avg Acc: 0.4886
2022-01-23 15:29:51,206 Epoch[002/050], Step[1100/1252], Avg Loss: 2.9028, Avg Acc: 0.4884
2022-01-23 15:31:17,815 Epoch[002/050], Step[1150/1252], Avg Loss: 2.9014, Avg Acc: 0.4892
2022-01-23 15:32:44,945 Epoch[002/050], Step[1200/1252], Avg Loss: 2.9022, Avg Acc: 0.4910
2022-01-23 15:34:11,000 Epoch[002/050], Step[1250/1252], Avg Loss: 2.9035, Avg Acc: 0.4914
2022-01-23 15:34:18,181 ----- Epoch[002/050], Train Loss: 2.9035, Train Acc: 0.4914, time: 2258.43
2022-01-23 15:34:18,182 ----- Validation after Epoch: 2
2022-01-23 15:35:31,620 Val Step[0000/1563], Avg Loss: 0.9885, Avg Acc@1: 0.7500, Avg Acc@5: 1.0000
2022-01-23 15:35:33,652 Val Step[0050/1563], Avg Loss: 1.0576, Avg Acc@1: 0.7598, Avg Acc@5: 0.9387
2022-01-23 15:35:35,660 Val Step[0100/1563], Avg Loss: 1.0819, Avg Acc@1: 0.7587, Avg Acc@5: 0.9344
2022-01-23 15:35:37,681 Val Step[0150/1563], Avg Loss: 1.0498, Avg Acc@1: 0.7699, Avg Acc@5: 0.9338
2022-01-23 15:35:39,708 Val Step[0200/1563], Avg Loss: 1.0601, Avg Acc@1: 0.7699, Avg Acc@5: 0.9328
2022-01-23 15:35:41,625 Val Step[0250/1563], Avg Loss: 1.0501, Avg Acc@1: 0.7699, Avg Acc@5: 0.9358
2022-01-23 15:35:43,508 Val Step[0300/1563], Avg Loss: 1.0676, Avg Acc@1: 0.7699, Avg Acc@5: 0.9352
2022-01-23 15:35:45,485 Val Step[0350/1563], Avg Loss: 1.0636, Avg Acc@1: 0.7724, Avg Acc@5: 0.9366
2022-01-23 15:35:47,542 Val Step[0400/1563], Avg Loss: 1.0632, Avg Acc@1: 0.7712, Avg Acc@5: 0.9367
2022-01-23 15:35:49,570 Val Step[0450/1563], Avg Loss: 1.0715, Avg Acc@1: 0.7686, Avg Acc@5: 0.9349
2022-01-23 15:35:51,573 Val Step[0500/1563], Avg Loss: 1.0637, Avg Acc@1: 0.7737, Avg Acc@5: 0.9366
2022-01-23 15:35:53,554 Val Step[0550/1563], Avg Loss: 1.0660, Avg Acc@1: 0.7740, Avg Acc@5: 0.9369
